index,epoch,gold_label,predicted_label,predicted_label q2 ffnn,correct q2 ffnn?,predicted_label,predicted_label q2 rnn,predicted_label,predicted_label q3 ffnn,predicted_label,predicted_label q3 rnn,predicted_label,predicted_label q1 ffnn,predicted_label,predicted_label q1 rnn,
12186,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(4),4,
12187,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(1),1,
12188,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(1),1,
12189,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(2),2,
12190,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(0),0,
12191,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(4),4,
12192,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(4),4,
12193,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(4),4,
12194,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(1),1,
12195,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(0),0,
12196,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(1),1,
12197,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(3),3,
12198,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(2),2,tensor(4),4,
12199,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(4),4,
12200,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(1),1,
12201,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(2),2,
12202,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(2),2,tensor(3),3,
12203,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(2),2,tensor(4),4,
12204,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(1),1,
12205,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(4),4,
12206,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(1),1,
12207,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(1),1,
12208,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(4),4,
12209,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(4),4,
12210,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(4),4,
12211,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(4),4,
12212,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(3),3,
12213,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(1),1,
12214,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(2),2,tensor(4),4,
12215,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(2),2,tensor(3),3,
12216,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(2),2,
12217,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(0),0,
12218,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(1),1,
12219,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(4),4,
12220,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(2),2,
12221,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(1),1,
12222,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(3),3,tensor(1),1,
12223,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(1),1,
12224,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(1),1,
12225,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(4),4,
12226,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(2),2,
12227,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(2),2,
12228,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(2),2,tensor(4),4,
12229,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(1),1,
12230,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(4),4,
12231,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(2),2,
12232,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(2),2,
12233,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(3),3,
12234,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(1),1,
12235,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(4),4,
12236,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(0),0,
12237,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(2),2,
12238,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(1),1,
12239,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(1),1,
12240,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(4),4,
12241,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(2),2,
12242,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(3),3,
12243,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(1),1,
12244,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(2),2,tensor(4),4,
12245,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(3),3,
12246,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(2),2,tensor(4),4,
12247,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(1),1,
12248,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12249,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(2),2,
12250,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(1),1,
12251,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(3),3,
12252,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12253,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(2),2,tensor(4),4,
12254,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(1),1,
12255,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(3),3,
12256,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(4),4,tensor(2),2,
12257,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(1),1,
12258,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(0),0,
12259,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(2),2,tensor(4),4,
12260,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(4),4,
12261,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(0),0,
12262,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(2),2,
12263,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(2),2,tensor(1),1,
12264,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(1),1,
12265,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(2),2,tensor(4),4,
12266,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(1),1,
12267,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(4),4,
12268,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(1),1,
12269,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(2),2,tensor(1),1,
12270,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(2),2,tensor(2),2,
12271,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(2),2,tensor(4),4,
12272,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(3),3,
12273,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(2),2,
12274,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(1),1,
12275,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(3),3,tensor(1),1,
12276,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(4),4,
12277,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12278,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(4),4,
12279,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(1),1,
12280,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(3),3,
12281,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(2),2,
12282,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(1),1,
12283,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(2),2,
12284,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(1),1,
12285,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(4),4,
12286,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(4),4,tensor(4),4,
12287,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(4),4,tensor(1),1,
12288,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(2),2,
12289,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(2),2,
12290,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(4),4,tensor(1),1,
12291,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(4),4,
12292,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12293,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(4),4,tensor(1),1,
12294,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12295,8,3,tensor(4),4,0,tensor(1),1,,,,,tensor(3),3,tensor(1),1,
12296,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(4),4,tensor(1),1,
12297,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(1),1,
12298,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(4),4,tensor(1),1,
12299,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(3),3,tensor(2),2,
12300,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(4),4,tensor(1),1,
12301,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12302,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(4),4,tensor(4),4,
12303,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(2),2,
12304,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12305,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(1),1,
12306,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(3),3,
12307,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(4),4,
12308,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(4),4,tensor(2),2,
12309,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(2),2,
12310,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(1),1,
12311,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(4),4,tensor(0),0,
12312,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(4),4,
12313,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(4),4,
12314,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(1),1,
12315,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(4),4,
12316,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(4),4,
12317,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12318,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(4),4,tensor(1),1,
12319,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(2),2,
12320,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(0),0,
12321,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(4),4,
12322,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(4),4,
12323,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(3),3,
12324,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12325,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12326,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(2),2,
12327,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(3),3,
12328,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12329,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12330,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(3),3,
12331,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(4),4,tensor(1),1,
12332,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(3),3,
12333,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(4),4,tensor(4),4,
12334,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(4),4,
12335,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(4),4,tensor(1),1,
12336,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12337,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(0),0,
12338,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12339,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(4),4,tensor(0),0,
12340,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12341,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12342,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12343,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12344,8,3,tensor(4),4,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12345,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12346,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(2),2,
12347,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(1),1,
12348,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12349,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(4),4,tensor(1),1,
12350,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12351,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(3),3,tensor(3),3,
12352,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12353,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12354,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(3),3,
12355,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12356,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12357,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(0),0,
12358,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12359,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12360,8,3,tensor(4),4,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12361,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(4),4,
12362,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12363,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(2),2,
12364,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(3),3,
12365,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(4),4,
12366,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(4),4,
12367,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(2),2,
12368,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12369,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12370,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12371,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(3),3,
12372,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(4),4,
12373,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(2),2,
12374,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(3),3,
12375,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12376,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12377,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(4),4,
12378,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12379,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12380,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12381,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12382,8,3,tensor(3),3,1,tensor(3),3,,,,,tensor(0),0,tensor(4),4,
12383,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(4),4,
12384,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(1),1,
12385,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(4),4,
12386,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(4),4,
12387,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(3),3,
12388,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(2),2,
12389,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(2),2,
12390,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12391,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(4),4,
12392,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(2),2,
12393,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12394,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(4),4,
12395,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(4),4,
12396,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12397,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12398,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(4),4,
12399,8,3,tensor(3),3,1,tensor(3),3,,,,,tensor(3),3,tensor(3),3,
12400,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12401,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12402,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12403,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(1),1,
12404,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(2),2,
12405,8,3,tensor(3),3,1,tensor(3),3,,,,,tensor(3),3,tensor(4),4,
12406,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(3),3,
12407,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(4),4,
12408,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12409,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12410,8,3,tensor(3),3,1,tensor(2),2,,,,,tensor(3),3,tensor(2),2,
12411,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(4),4,
12412,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12413,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(4),4,tensor(3),3,
12414,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12415,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(0),0,
12416,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(3),3,
12417,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(3),3,
12418,8,3,tensor(3),3,1,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12419,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12420,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12421,8,3,tensor(3),3,1,tensor(4),4,,,,,tensor(4),4,tensor(1),1,
12422,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12423,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12424,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(0),0,
12425,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(4),4,
12426,8,3,tensor(3),3,1,tensor(2),2,,,,,tensor(0),0,tensor(4),4,
12427,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12428,8,3,tensor(3),3,1,tensor(4),4,,,,,tensor(4),4,tensor(3),3,
12429,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12430,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12431,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(4),4,
12432,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(4),4,
12433,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(4),4,
12434,8,3,tensor(3),3,1,tensor(4),4,,,,,tensor(3),3,tensor(4),4,
12435,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(1),1,
12436,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12437,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12438,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12439,8,3,tensor(2),2,0,tensor(1),1,,,,,tensor(0),0,tensor(0),0,
12440,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12441,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(3),3,
12442,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12443,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(4),4,tensor(3),3,
12444,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(3),3,
12445,8,3,tensor(3),3,1,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12446,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12447,8,3,tensor(3),3,1,tensor(2),2,,,,,tensor(4),4,tensor(1),1,
12448,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(4),4,
12449,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(3),3,
12450,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(0),0,
12451,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12452,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(0),0,
12453,8,3,tensor(2),2,0,tensor(3),3,,,,,tensor(0),0,tensor(4),4,
12454,8,3,tensor(3),3,1,tensor(1),1,,,,,tensor(0),0,tensor(1),1,
12455,8,3,tensor(3),3,1,tensor(3),3,,,,,tensor(0),0,tensor(4),4,
12456,8,3,tensor(3),3,1,tensor(0),0,,,,,tensor(0),0,tensor(1),1,
12457,8,3,tensor(3),3,1,tensor(0),0,,,,,tensor(0),0,tensor(0),0,
12458,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12459,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(0),0,
12460,8,3,tensor(3),3,1,tensor(3),3,,,,,tensor(0),0,tensor(3),3,
12461,8,3,tensor(4),4,0,tensor(4),4,,,,,tensor(3),3,tensor(4),4,
12462,8,3,tensor(3),3,1,tensor(2),2,,,,,tensor(0),0,tensor(4),4,
12463,8,3,tensor(3),3,1,tensor(2),2,,,,,tensor(4),4,tensor(1),1,
12464,8,3,tensor(3),3,1,tensor(3),3,,,,,tensor(4),4,tensor(3),3,
12465,8,3,tensor(3),3,1,tensor(1),1,,,,,tensor(0),0,tensor(1),1,
12466,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12467,8,3,tensor(3),3,1,tensor(2),2,,,,,tensor(0),0,tensor(3),3,
12468,8,3,tensor(3),3,1,tensor(2),2,,,,,tensor(0),0,tensor(3),3,
12469,8,3,tensor(3),3,1,tensor(2),2,,,,,tensor(3),3,tensor(3),3,
12470,8,3,tensor(3),3,1,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12471,8,3,tensor(3),3,1,tensor(1),1,,,,,tensor(0),0,tensor(1),1,
12472,8,3,tensor(3),3,1,tensor(1),1,,,,,tensor(0),0,tensor(2),2,
12473,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12474,8,3,tensor(3),3,1,tensor(4),4,,,,,tensor(4),4,tensor(4),4,
12475,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12476,8,3,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12477,8,3,tensor(3),3,1,tensor(0),0,,,,,tensor(4),4,tensor(4),4,
12478,8,3,tensor(2),2,0,tensor(4),4,,,,,tensor(0),0,tensor(3),3,
12479,8,3,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(0),0,
12480,8,4,tensor(3),3,0,tensor(2),2,,,,,tensor(0),0,tensor(1),1,
12481,8,4,tensor(2),2,0,tensor(0),0,,,,,tensor(0),0,tensor(2),2,
12482,8,4,tensor(2),2,0,tensor(2),2,,,,,tensor(0),0,tensor(2),2,
12483,8,4,tensor(3),3,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12484,8,4,tensor(3),3,0,tensor(4),4,,,,,tensor(0),0,tensor(4),4,
12485,8,4,tensor(3),3,0,tensor(1),1,,,,,tensor(0),0,tensor(2),2,
12486,8,4,tensor(3),3,0,tensor(0),0,,,,,tensor(0),0,tensor(0),0,
